O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
15-1255.00	1.B.1.h	Second Interest High-Point	IH	3.00	02/2026	Machine Learning/Expert
15-1255.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-1255.01	1.B.1.a	Realistic	OI	2.77	02/2026	Machine Learning/Expert
15-1255.01	1.B.1.b	Investigative	OI	4.15	02/2026	Machine Learning/Expert
15-1255.01	1.B.1.c	Artistic	OI	6.38	02/2026	Machine Learning/Expert
15-1255.01	1.B.1.d	Social	OI	2.30	02/2026	Machine Learning/Expert
15-1255.01	1.B.1.e	Enterprising	OI	3.92	02/2026	Machine Learning/Expert
15-1255.01	1.B.1.f	Conventional	OI	3.85	02/2026	Machine Learning/Expert
15-1255.01	1.B.1.g	First Interest High-Point	IH	3.00	02/2026	Machine Learning/Expert
15-1255.01	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-1255.01	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
15-1299.01	1.B.1.a	Realistic	OI	2.45	02/2026	Machine Learning/Expert
15-1299.01	1.B.1.b	Investigative	OI	4.41	02/2026	Machine Learning/Expert
15-1299.01	1.B.1.c	Artistic	OI	2.42	02/2026	Machine Learning/Expert
15-1299.01	1.B.1.d	Social	OI	2.27	02/2026	Machine Learning/Expert
15-1299.01	1.B.1.e	Enterprising	OI	3.77	02/2026	Machine Learning/Expert
15-1299.01	1.B.1.f	Conventional	OI	5.54	02/2026	Machine Learning/Expert
15-1299.01	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-1299.01	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-1299.01	1.B.1.i	Third Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
15-1299.02	1.B.1.a	Realistic	OI	4.26	11/2023	Machine Learning
15-1299.02	1.B.1.b	Investigative	OI	5.19	11/2023	Machine Learning
15-1299.02	1.B.1.c	Artistic	OI	2.31	11/2023	Machine Learning
15-1299.02	1.B.1.d	Social	OI	1.93	11/2023	Machine Learning
15-1299.02	1.B.1.e	Enterprising	OI	1.93	11/2023	Machine Learning
15-1299.02	1.B.1.f	Conventional	OI	5.88	11/2023	Machine Learning
15-1299.02	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
15-1299.02	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
15-1299.02	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
15-1299.03	1.B.1.a	Realistic	OI	1.75	02/2026	Machine Learning/Expert
15-1299.03	1.B.1.b	Investigative	OI	3.89	02/2026	Machine Learning/Expert
15-1299.03	1.B.1.c	Artistic	OI	1.81	02/2026	Machine Learning/Expert
15-1299.03	1.B.1.d	Social	OI	2.29	02/2026	Machine Learning/Expert
15-1299.03	1.B.1.e	Enterprising	OI	2.93	02/2026	Machine Learning/Expert
15-1299.03	1.B.1.f	Conventional	OI	6.74	02/2026	Machine Learning/Expert
15-1299.03	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-1299.03	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-1299.03	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
15-1299.04	1.B.1.a	Realistic	OI	3.91	02/2026	Machine Learning/Expert
15-1299.04	1.B.1.b	Investigative	OI	5.19	02/2026	Machine Learning/Expert
15-1299.04	1.B.1.c	Artistic	OI	1.31	02/2026	Machine Learning/Expert
15-1299.04	1.B.1.d	Social	OI	1.99	02/2026	Machine Learning/Expert
15-1299.04	1.B.1.e	Enterprising	OI	2.10	02/2026	Machine Learning/Expert
15-1299.04	1.B.1.f	Conventional	OI	5.18	02/2026	Machine Learning/Expert
15-1299.04	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-1299.04	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-1299.04	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
15-1299.05	1.B.1.a	Realistic	OI	4.30	02/2026	Machine Learning/Expert
15-1299.05	1.B.1.b	Investigative	OI	5.54	02/2026	Machine Learning/Expert
15-1299.05	1.B.1.c	Artistic	OI	1.33	02/2026	Machine Learning/Expert
15-1299.05	1.B.1.d	Social	OI	1.83	02/2026	Machine Learning/Expert
15-1299.05	1.B.1.e	Enterprising	OI	2.66	02/2026	Machine Learning/Expert
15-1299.05	1.B.1.f	Conventional	OI	6.06	02/2026	Machine Learning/Expert
15-1299.05	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-1299.05	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-1299.05	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
15-1299.06	1.B.1.a	Realistic	OI	3.20	02/2026	Machine Learning/Expert
15-1299.06	1.B.1.b	Investigative	OI	6.11	02/2026	Machine Learning/Expert
15-1299.06	1.B.1.c	Artistic	OI	1.69	02/2026	Machine Learning/Expert
15-1299.06	1.B.1.d	Social	OI	1.65	02/2026	Machine Learning/Expert
15-1299.06	1.B.1.e	Enterprising	OI	2.71	02/2026	Machine Learning/Expert
15-1299.06	1.B.1.f	Conventional	OI	6.03	02/2026	Machine Learning/Expert
15-1299.06	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-1299.06	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-1299.06	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
15-1299.07	1.B.1.a	Realistic	OI	3.40	11/2023	Machine Learning
15-1299.07	1.B.1.b	Investigative	OI	5.28	11/2023	Machine Learning
15-1299.07	1.B.1.c	Artistic	OI	2.07	11/2023	Machine Learning
15-1299.07	1.B.1.d	Social	OI	1.57	11/2023	Machine Learning
15-1299.07	1.B.1.e	Enterprising	OI	3.39	11/2023	Machine Learning
15-1299.07	1.B.1.f	Conventional	OI	5.69	11/2023	Machine Learning
15-1299.07	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
15-1299.07	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
15-1299.07	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
15-1299.08	1.B.1.a	Realistic	OI	4.10	02/2026	Machine Learning/Expert
15-1299.08	1.B.1.b	Investigative	OI	5.46	02/2026	Machine Learning/Expert
15-1299.08	1.B.1.c	Artistic	OI	1.88	02/2026	Machine Learning/Expert
15-1299.08	1.B.1.d	Social	OI	2.10	02/2026	Machine Learning/Expert
15-1299.08	1.B.1.e	Enterprising	OI	3.03	02/2026	Machine Learning/Expert
15-1299.08	1.B.1.f	Conventional	OI	5.76	02/2026	Machine Learning/Expert
15-1299.08	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-1299.08	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-1299.08	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
15-1299.09	1.B.1.a	Realistic	OI	1.73	02/2026	Machine Learning/Expert
15-1299.09	1.B.1.b	Investigative	OI	3.87	02/2026	Machine Learning/Expert
15-1299.09	1.B.1.c	Artistic	OI	1.77	02/2026	Machine Learning/Expert
15-1299.09	1.B.1.d	Social	OI	2.67	02/2026	Machine Learning/Expert
15-1299.09	1.B.1.e	Enterprising	OI	5.91	02/2026	Machine Learning/Expert
15-1299.09	1.B.1.f	Conventional	OI	5.31	02/2026	Machine Learning/Expert
15-1299.09	1.B.1.g	First Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
15-1299.09	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-1299.09	1.B.1.i	Third Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-2011.00	1.B.1.a	Realistic	OI	1.78	02/2026	Machine Learning/Expert
15-2011.00	1.B.1.b	Investigative	OI	4.45	02/2026	Machine Learning/Expert
15-2011.00	1.B.1.c	Artistic	OI	1.13	02/2026	Machine Learning/Expert
15-2011.00	1.B.1.d	Social	OI	2.49	02/2026	Machine Learning/Expert
15-2011.00	1.B.1.e	Enterprising	OI	3.33	02/2026	Machine Learning/Expert
15-2011.00	1.B.1.f	Conventional	OI	6.29	02/2026	Machine Learning/Expert
15-2011.00	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-2011.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-2011.00	1.B.1.i	Third Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
15-2021.00	1.B.1.a	Realistic	OI	3.22	02/2026	Machine Learning/Expert
15-2021.00	1.B.1.b	Investigative	OI	7.00	02/2026	Machine Learning/Expert
15-2021.00	1.B.1.c	Artistic	OI	3.23	02/2026	Machine Learning/Expert
15-2021.00	1.B.1.d	Social	OI	1.95	02/2026	Machine Learning/Expert
15-2021.00	1.B.1.e	Enterprising	OI	1.11	02/2026	Machine Learning/Expert
15-2021.00	1.B.1.f	Conventional	OI	5.03	02/2026	Machine Learning/Expert
15-2021.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-2021.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-2021.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
15-2031.00	1.B.1.a	Realistic	OI	1.90	02/2026	Machine Learning/Expert
15-2031.00	1.B.1.b	Investigative	OI	6.26	02/2026	Machine Learning/Expert
15-2031.00	1.B.1.c	Artistic	OI	2.18	02/2026	Machine Learning/Expert
15-2031.00	1.B.1.d	Social	OI	2.02	02/2026	Machine Learning/Expert
15-2031.00	1.B.1.e	Enterprising	OI	3.14	02/2026	Machine Learning/Expert
15-2031.00	1.B.1.f	Conventional	OI	5.76	02/2026	Machine Learning/Expert
15-2031.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-2031.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-2031.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
15-2041.00	1.B.1.a	Realistic	OI	2.14	02/2026	Machine Learning/Expert
15-2041.00	1.B.1.b	Investigative	OI	6.58	02/2026	Machine Learning/Expert
15-2041.00	1.B.1.c	Artistic	OI	1.77	02/2026	Machine Learning/Expert
15-2041.00	1.B.1.d	Social	OI	1.71	02/2026	Machine Learning/Expert
15-2041.00	1.B.1.e	Enterprising	OI	1.82	02/2026	Machine Learning/Expert
15-2041.00	1.B.1.f	Conventional	OI	6.03	02/2026	Machine Learning/Expert
15-2041.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-2041.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-2041.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
15-2041.01	1.B.1.a	Realistic	OI	2.43	02/2026	Machine Learning/Expert
15-2041.01	1.B.1.b	Investigative	OI	7.00	02/2026	Machine Learning/Expert
15-2041.01	1.B.1.c	Artistic	OI	2.80	02/2026	Machine Learning/Expert
15-2041.01	1.B.1.d	Social	OI	3.11	02/2026	Machine Learning/Expert
15-2041.01	1.B.1.e	Enterprising	OI	1.98	02/2026	Machine Learning/Expert
15-2041.01	1.B.1.f	Conventional	OI	4.40	02/2026	Machine Learning/Expert
15-2041.01	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-2041.01	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-2041.01	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
15-2051.00	1.B.1.a	Realistic	OI	2.17	02/2026	Machine Learning/Expert
15-2051.00	1.B.1.b	Investigative	OI	6.98	02/2026	Machine Learning/Expert
15-2051.00	1.B.1.c	Artistic	OI	2.61	02/2026	Machine Learning/Expert
15-2051.00	1.B.1.d	Social	OI	1.66	02/2026	Machine Learning/Expert
15-2051.00	1.B.1.e	Enterprising	OI	1.71	02/2026	Machine Learning/Expert
15-2051.00	1.B.1.f	Conventional	OI	5.39	02/2026	Machine Learning/Expert
15-2051.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-2051.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-2051.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
15-2051.01	1.B.1.a	Realistic	OI	1.24	02/2026	Machine Learning/Expert
15-2051.01	1.B.1.b	Investigative	OI	5.41	02/2026	Machine Learning/Expert
15-2051.01	1.B.1.c	Artistic	OI	1.93	02/2026	Machine Learning/Expert
15-2051.01	1.B.1.d	Social	OI	1.85	02/2026	Machine Learning/Expert
15-2051.01	1.B.1.e	Enterprising	OI	4.42	02/2026	Machine Learning/Expert
15-2051.01	1.B.1.f	Conventional	OI	5.79	02/2026	Machine Learning/Expert
15-2051.01	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-2051.01	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-2051.01	1.B.1.i	Third Interest High-Point	IH	5.00	02/2026	Machine Learning/Expert
15-2051.02	1.B.1.a	Realistic	OI	1.25	02/2026	Machine Learning/Expert
15-2051.02	1.B.1.b	Investigative	OI	5.66	02/2026	Machine Learning/Expert
15-2051.02	1.B.1.c	Artistic	OI	1.27	02/2026	Machine Learning/Expert
15-2051.02	1.B.1.d	Social	OI	2.82	02/2026	Machine Learning/Expert
15-2051.02	1.B.1.e	Enterprising	OI	3.30	02/2026	Machine Learning/Expert
15-2051.02	1.B.1.f	Conventional	OI	6.58	02/2026	Machine Learning/Expert
15-2051.02	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-2051.02	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-2051.02	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
15-2099.01	1.B.1.a	Realistic	OI	3.81	02/2026	Machine Learning/Expert
15-2099.01	1.B.1.b	Investigative	OI	6.42	02/2026	Machine Learning/Expert
15-2099.01	1.B.1.c	Artistic	OI	1.58	02/2026	Machine Learning/Expert
15-2099.01	1.B.1.d	Social	OI	1.69	02/2026	Machine Learning/Expert
15-2099.01	1.B.1.e	Enterprising	OI	1.00	02/2026	Machine Learning/Expert
15-2099.01	1.B.1.f	Conventional	OI	6.04	02/2026	Machine Learning/Expert
15-2099.01	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
15-2099.01	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
15-2099.01	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-1011.00	1.B.1.a	Realistic	OI	4.92	02/2026	Machine Learning/Expert
17-1011.00	1.B.1.b	Investigative	OI	3.88	02/2026	Machine Learning/Expert
17-1011.00	1.B.1.c	Artistic	OI	4.13	02/2026	Machine Learning/Expert
17-1011.00	1.B.1.d	Social	OI	2.53	02/2026	Machine Learning/Expert
17-1011.00	1.B.1.e	Enterprising	OI	3.65	02/2026	Machine Learning/Expert
17-1011.00	1.B.1.f	Conventional	OI	4.44	02/2026	Machine Learning/Expert
17-1011.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-1011.00	1.B.1.h	Second Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
17-1011.00	1.B.1.i	Third Interest High-Point	IH	3.00	02/2026	Machine Learning/Expert
17-1012.00	1.B.1.a	Realistic	OI	5.42	02/2026	Machine Learning/Expert
17-1012.00	1.B.1.b	Investigative	OI	4.73	02/2026	Machine Learning/Expert
17-1012.00	1.B.1.c	Artistic	OI	4.68	02/2026	Machine Learning/Expert
17-1012.00	1.B.1.d	Social	OI	2.67	02/2026	Machine Learning/Expert
17-1012.00	1.B.1.e	Enterprising	OI	3.65	02/2026	Machine Learning/Expert
17-1012.00	1.B.1.f	Conventional	OI	3.70	02/2026	Machine Learning/Expert
17-1012.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-1012.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
17-1012.00	1.B.1.i	Third Interest High-Point	IH	3.00	02/2026	Machine Learning/Expert
17-1021.00	1.B.1.a	Realistic	OI	4.62	02/2026	Machine Learning/Expert
17-1021.00	1.B.1.b	Investigative	OI	5.18	02/2026	Machine Learning/Expert
17-1021.00	1.B.1.c	Artistic	OI	3.55	02/2026	Machine Learning/Expert
17-1021.00	1.B.1.d	Social	OI	1.78	02/2026	Machine Learning/Expert
17-1021.00	1.B.1.e	Enterprising	OI	1.64	02/2026	Machine Learning/Expert
17-1021.00	1.B.1.f	Conventional	OI	5.34	02/2026	Machine Learning/Expert
17-1021.00	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
17-1021.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
17-1021.00	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-1022.00	1.B.1.a	Realistic	OI	5.25	02/2026	Machine Learning/Expert
17-1022.00	1.B.1.b	Investigative	OI	4.73	02/2026	Machine Learning/Expert
17-1022.00	1.B.1.c	Artistic	OI	2.12	02/2026	Machine Learning/Expert
17-1022.00	1.B.1.d	Social	OI	1.63	02/2026	Machine Learning/Expert
17-1022.00	1.B.1.e	Enterprising	OI	1.88	02/2026	Machine Learning/Expert
17-1022.00	1.B.1.f	Conventional	OI	5.29	02/2026	Machine Learning/Expert
17-1022.00	1.B.1.g	First Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
17-1022.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-1022.00	1.B.1.i	Third Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
17-1022.01	1.B.1.a	Realistic	OI	5.50	02/2026	Machine Learning/Expert
17-1022.01	1.B.1.b	Investigative	OI	5.40	02/2026	Machine Learning/Expert
17-1022.01	1.B.1.c	Artistic	OI	1.54	02/2026	Machine Learning/Expert
17-1022.01	1.B.1.d	Social	OI	1.74	02/2026	Machine Learning/Expert
17-1022.01	1.B.1.e	Enterprising	OI	1.61	02/2026	Machine Learning/Expert
17-1022.01	1.B.1.f	Conventional	OI	5.29	02/2026	Machine Learning/Expert
17-1022.01	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-1022.01	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
17-1022.01	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
17-2011.00	1.B.1.a	Realistic	OI	5.65	02/2026	Machine Learning/Expert
17-2011.00	1.B.1.b	Investigative	OI	6.05	02/2026	Machine Learning/Expert
17-2011.00	1.B.1.c	Artistic	OI	2.35	02/2026	Machine Learning/Expert
17-2011.00	1.B.1.d	Social	OI	1.25	02/2026	Machine Learning/Expert
17-2011.00	1.B.1.e	Enterprising	OI	2.52	02/2026	Machine Learning/Expert
17-2011.00	1.B.1.f	Conventional	OI	4.44	02/2026	Machine Learning/Expert
17-2011.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
17-2011.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-2011.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
17-2021.00	1.B.1.a	Realistic	OI	6.65	02/2026	Machine Learning/Expert
17-2021.00	1.B.1.b	Investigative	OI	6.29	02/2026	Machine Learning/Expert
17-2021.00	1.B.1.c	Artistic	OI	2.19	02/2026	Machine Learning/Expert
17-2021.00	1.B.1.d	Social	OI	1.73	02/2026	Machine Learning/Expert
17-2021.00	1.B.1.e	Enterprising	OI	2.31	02/2026	Machine Learning/Expert
17-2021.00	1.B.1.f	Conventional	OI	3.77	02/2026	Machine Learning/Expert
17-2021.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-2021.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
17-2021.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
17-2031.00	1.B.1.a	Realistic	OI	5.44	02/2026	Machine Learning/Expert
17-2031.00	1.B.1.b	Investigative	OI	6.75	02/2026	Machine Learning/Expert
17-2031.00	1.B.1.c	Artistic	OI	2.11	02/2026	Machine Learning/Expert
17-2031.00	1.B.1.d	Social	OI	2.45	02/2026	Machine Learning/Expert
17-2031.00	1.B.1.e	Enterprising	OI	1.84	02/2026	Machine Learning/Expert
17-2031.00	1.B.1.f	Conventional	OI	4.48	02/2026	Machine Learning/Expert
17-2031.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
17-2031.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-2031.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
17-2041.00	1.B.1.a	Realistic	OI	6.27	02/2026	Machine Learning/Expert
17-2041.00	1.B.1.b	Investigative	OI	5.75	02/2026	Machine Learning/Expert
17-2041.00	1.B.1.c	Artistic	OI	1.80	02/2026	Machine Learning/Expert
17-2041.00	1.B.1.d	Social	OI	1.02	02/2026	Machine Learning/Expert
17-2041.00	1.B.1.e	Enterprising	OI	1.85	02/2026	Machine Learning/Expert
17-2041.00	1.B.1.f	Conventional	OI	4.54	02/2026	Machine Learning/Expert
17-2041.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-2041.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
17-2041.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
17-2051.00	1.B.1.a	Realistic	OI	6.43	02/2026	Machine Learning/Expert
17-2051.00	1.B.1.b	Investigative	OI	5.15	02/2026	Machine Learning/Expert
17-2051.00	1.B.1.c	Artistic	OI	2.21	02/2026	Machine Learning/Expert
17-2051.00	1.B.1.d	Social	OI	1.69	02/2026	Machine Learning/Expert
17-2051.00	1.B.1.e	Enterprising	OI	2.66	02/2026	Machine Learning/Expert
17-2051.00	1.B.1.f	Conventional	OI	4.61	02/2026	Machine Learning/Expert
17-2051.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-2051.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
17-2051.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
17-2051.01	1.B.1.a	Realistic	OI	5.37	02/2026	Machine Learning/Expert
17-2051.01	1.B.1.b	Investigative	OI	5.08	02/2026	Machine Learning/Expert
17-2051.01	1.B.1.c	Artistic	OI	2.13	02/2026	Machine Learning/Expert
17-2051.01	1.B.1.d	Social	OI	1.97	02/2026	Machine Learning/Expert
17-2051.01	1.B.1.e	Enterprising	OI	3.09	02/2026	Machine Learning/Expert
17-2051.01	1.B.1.f	Conventional	OI	4.41	02/2026	Machine Learning/Expert
17-2051.01	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-2051.01	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
17-2051.01	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
17-2051.02	1.B.1.a	Realistic	OI	5.62	11/2023	Machine Learning
17-2051.02	1.B.1.b	Investigative	OI	5.35	11/2023	Machine Learning
17-2051.02	1.B.1.c	Artistic	OI	1.85	11/2023	Machine Learning
17-2051.02	1.B.1.d	Social	OI	1.76	11/2023	Machine Learning
17-2051.02	1.B.1.e	Enterprising	OI	2.90	11/2023	Machine Learning
17-2051.02	1.B.1.f	Conventional	OI	4.53	11/2023	Machine Learning
17-2051.02	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
17-2051.02	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
17-2051.02	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
17-2061.00	1.B.1.a	Realistic	OI	5.69	02/2026	Machine Learning/Expert
17-2061.00	1.B.1.b	Investigative	OI	5.56	02/2026	Machine Learning/Expert
17-2061.00	1.B.1.c	Artistic	OI	1.83	02/2026	Machine Learning/Expert
17-2061.00	1.B.1.d	Social	OI	1.82	02/2026	Machine Learning/Expert
17-2061.00	1.B.1.e	Enterprising	OI	1.98	02/2026	Machine Learning/Expert
17-2061.00	1.B.1.f	Conventional	OI	5.37	02/2026	Machine Learning/Expert
17-2061.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
17-2061.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
