"Area","AreaName","StateAb","State","CountyTownName"
"25020","Guayama, PR","PR","Puerto Rico","Guayama Municipio"
"25020","Guayama, PR","PR","Puerto Rico","Patillas Municipio"
"25060","Gulfport-Biloxi, MS","MS","Mississippi","Hancock County"
"25060","Gulfport-Biloxi, MS","MS","Mississippi","Harrison County"
"25060","Gulfport-Biloxi, MS","MS","Mississippi","Jackson County"
"25060","Gulfport-Biloxi, MS","MS","Mississippi","Stone County"
"25180","Hagerstown-Martinsburg, MD-WV","MD","Maryland","Washington County"
"25180","Hagerstown-Martinsburg, MD-WV","WV","West Virginia","Berkeley County"
"25180","Hagerstown-Martinsburg, MD-WV","WV","West Virginia","Morgan County"
"25220","Hammond, LA","LA","Louisiana","Tangipahoa Parish"
"25260","Hanford-Corcoran, CA","CA","California","Kings County"
"25420","Harrisburg-Carlisle, PA","PA","Pennsylvania","Cumberland County"
"25420","Harrisburg-Carlisle, PA","PA","Pennsylvania","Dauphin County"
"25420","Harrisburg-Carlisle, PA","PA","Pennsylvania","Perry County"
"25500","Harrisonburg, VA","VA","Virginia","Harrisonburg city"
"25500","Harrisonburg, VA","VA","Virginia","Rockingham County"
"25540","Hartford-West Hartford-East Hartford, CT","CT","Connecticut","Capitol Planning Region"
"25540","Hartford-West Hartford-East Hartford, CT","CT","Connecticut","Lower Connecticut River Valley Planning Region"
"25620","Hattiesburg, MS","MS","Mississippi","Forrest County"
"25620","Hattiesburg, MS","MS","Mississippi","Lamar County"
"25620","Hattiesburg, MS","MS","Mississippi","Perry County"
"25740","Helena, MT","MT","Montana","Broadwater County"
"25740","Helena, MT","MT","Montana","Jefferson County"
"25740","Helena, MT","MT","Montana","Lewis and Clark County"
"25860","Hickory-Lenoir-Morganton, NC","NC","North Carolina","Alexander County"
"25860","Hickory-Lenoir-Morganton, NC","NC","North Carolina","Burke County"
"25860","Hickory-Lenoir-Morganton, NC","NC","North Carolina","Caldwell County"
"25860","Hickory-Lenoir-Morganton, NC","NC","North Carolina","Catawba County"
"25940","Hilton Head Island-Bluffton-Port Royal, SC","SC","South Carolina","Beaufort County"
"25940","Hilton Head Island-Bluffton-Port Royal, SC","SC","South Carolina","Jasper County"
"25980","Hinesville, GA","GA","Georgia","Liberty County"
"25980","Hinesville, GA","GA","Georgia","Long County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Alger County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Baraga County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Chippewa County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Delta County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Dickinson County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Gogebic County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Houghton County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Iron County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Keweenaw County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Luce County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Mackinac County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Marquette County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Menominee County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Ontonagon County"
"2600001","Upper Peninsula of Michigan nonmetropolitan area","MI","Michigan","Schoolcraft County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Alcona County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Alpena County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Antrim County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Charlevoix County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Cheboygan County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Crawford County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Emmet County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Iosco County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Manistee County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Missaukee County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Montmorency County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Ogemaw County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Oscoda County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Otsego County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Presque Isle County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Roscommon County"
"2600002","Northern Michigan nonmetropolitan area","MI","Michigan","Wexford County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Arenac County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Clare County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Gladwin County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Gratiot County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Huron County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Isabella County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Lake County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Mason County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Mecosta County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Newaygo County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Oceana County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Osceola County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Sanilac County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Shiawassee County"
"2600003","Mid Michigan nonmetropolitan area","MI","Michigan","Tuscola County"
"2600004","Southern Michigan nonmetropolitan area","MI","Michigan","Allegan County"
"2600004","Southern Michigan nonmetropolitan area","MI","Michigan","Branch County"
"2600004","Southern Michigan nonmetropolitan area","MI","Michigan","Hillsdale County"
"2600004","Southern Michigan nonmetropolitan area","MI","Michigan","Lenawee County"
"2600004","Southern Michigan nonmetropolitan area","MI","Michigan","St. Joseph County"
"2600004","Southern Michigan nonmetropolitan area","MI","Michigan","Van Buren County"
"26140","Homosassa Springs, FL","FL","Florida","Citrus County"
"26300","Hot Springs, AR","AR","Arkansas","Garland County"
"26380","Houma-Bayou Cane-Thibodaux, LA","LA","Louisiana","Lafourche Parish"
"26380","Houma-Bayou Cane-Thibodaux, LA","LA","Louisiana","Terrebonne Parish"
"26420","Houston-Pasadena-The Woodlands, TX","TX","Texas","Austin County"
"26420","Houston-Pasadena-The Woodlands, TX","TX","Texas","Brazoria County"
"26420","Houston-Pasadena-The Woodlands, TX","TX","Texas","Chambers County"
"26420","Houston-Pasadena-The Woodlands, TX","TX","Texas","Fort Bend County"
"26420","Houston-Pasadena-The Woodlands, TX","TX","Texas","Galveston County"
"26420","Houston-Pasadena-The Woodlands, TX","TX","Texas","Harris County"
"26420","Houston-Pasadena-The Woodlands, TX","TX","Texas","Liberty County"
"26420","Houston-Pasadena-The Woodlands, TX","TX","Texas","Montgomery County"
"26420","Houston-Pasadena-The Woodlands, TX","TX","Texas","San Jacinto County"
"26420","Houston-Pasadena-The Woodlands, TX","TX","Texas","Waller County"
"26580","Huntington-Ashland, WV-KY-OH","KY","Kentucky","Boyd County"
"26580","Huntington-Ashland, WV-KY-OH","KY","Kentucky","Carter County"
"26580","Huntington-Ashland, WV-KY-OH","KY","Kentucky","Greenup County"
"26580","Huntington-Ashland, WV-KY-OH","KY","Kentucky","Lawrence County"
"26580","Huntington-Ashland, WV-KY-OH","OH","Ohio","Lawrence County"
"26580","Huntington-Ashland, WV-KY-OH","WV","West Virginia","Cabell County"
"26580","Huntington-Ashland, WV-KY-OH","WV","West Virginia","Putnam County"
"26580","Huntington-Ashland, WV-KY-OH","WV","West Virginia","Wayne County"
"26620","Huntsville, AL","AL","Alabama","Limestone County"
"26620","Huntsville, AL","AL","Alabama","Madison County"
"26820","Idaho Falls, ID","ID","Idaho","Bonneville County"
"26820","Idaho Falls, ID","ID","Idaho","Butte County"
"26820","Idaho Falls, ID","ID","Idaho","Jefferson County"
"26900","Indianapolis-Carmel-Greenwood, IN","IN","Indiana","Boone County"
"26900","Indianapolis-Carmel-Greenwood, IN","IN","Indiana","Brown County"
"26900","Indianapolis-Carmel-Greenwood, IN","IN","Indiana","Hamilton County"
"26900","Indianapolis-Carmel-Greenwood, IN","IN","Indiana","Hancock County"
"26900","Indianapolis-Carmel-Greenwood, IN","IN","Indiana","Hendricks County"
"26900","Indianapolis-Carmel-Greenwood, IN","IN","Indiana","Johnson County"
"26900","Indianapolis-Carmel-Greenwood, IN","IN","Indiana","Madison County"
"26900","Indianapolis-Carmel-Greenwood, IN","IN","Indiana","Marion County"
"26900","Indianapolis-Carmel-Greenwood, IN","IN","Indiana","Morgan County"
"26900","Indianapolis-Carmel-Greenwood, IN","IN","Indiana","Shelby County"
"26900","Indianapolis-Carmel-Greenwood, IN","IN","Indiana","Tipton County"
"26980","Iowa City, IA","IA","Iowa","Johnson County"
"26980","Iowa City, IA","IA","Iowa","Washington County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Becker County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Beltrami County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Cass County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Clearwater County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Crow Wing County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Douglas County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Grant County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Hubbard County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Kittson County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Lake of the Woods County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Mahnomen County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Marshall County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Morrison County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Norman County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Otter Tail County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Pennington County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Pope County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Red Lake County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Roseau County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Stevens County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Todd County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Traverse County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Wadena County"
"2700001","Northwest Minnesota nonmetropolitan area","MN","Minnesota","Wilkin County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Aitkin County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Cook County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Itasca County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Kanabec County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Koochiching County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Lake County"
"2700002","Northeast Minnesota nonmetropolitan area","MN","Minnesota","Pine County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Big Stone County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Chippewa County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Cottonwood County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Jackson County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Kandiyohi County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Lac qui Parle County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Lincoln County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Lyon County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","McLeod County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Meeker County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Murray County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Nobles County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Pipestone County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Redwood County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Renville County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Sibley County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Swift County"
"2700003","Southwest Minnesota nonmetropolitan area","MN","Minnesota","Yellow Medicine County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Brown County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Faribault County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Freeborn County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Goodhue County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Martin County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Mower County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Rice County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Steele County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Waseca County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Watonwan County"
"2700004","Southeast Minnesota nonmetropolitan area","MN","Minnesota","Winona County"
"27060","Ithaca, NY","NY","New York","Tompkins County"
"27100","Jackson, MI","MI","Michigan","Jackson County"
"27140","Jackson, MS","MS","Mississippi","Copiah County"
"27140","Jackson, MS","MS","Mississippi","Hinds County"
"27140","Jackson, MS","MS","Mississippi","Holmes County"
"27140","Jackson, MS","MS","Mississippi","Madison County"
"27140","Jackson, MS","MS","Mississippi","Rankin County"
"27140","Jackson, MS","MS","Mississippi","Scott County"
"27140","Jackson, MS","MS","Mississippi","Simpson County"
"27140","Jackson, MS","MS","Mississippi","Yazoo County"
"27180","Jackson, TN","TN","Tennessee","Chester County"
"27180","Jackson, TN","TN","Tennessee","Crockett County"
"27180","Jackson, TN","TN","Tennessee","Gibson County"
"27180","Jackson, TN","TN","Tennessee","Madison County"
"27260","Jacksonville, FL","FL","Florida","Baker County"
"27260","Jacksonville, FL","FL","Florida","Clay County"
"27260","Jacksonville, FL","FL","Florida","Duval County"
"27260","Jacksonville, FL","FL","Florida","Nassau County"
"27260","Jacksonville, FL","FL","Florida","St. Johns County"
"27340","Jacksonville, NC","NC","North Carolina","Onslow County"
